Estado,Genero,Edad,cod_depto,nombre,cod_muni,municipio,Anio
Traslado,MASCULINO,37,1,Guatemala,57,Mixco,2011
Traslado,MASCULINO,41,5,Escuintla,1,Escuintla,2018
Activo,MASCULINO,33,1,Guatemala,62,Fraijanes,2010
Activo,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,42,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,MASCULINO,35,4,Chimaltenango,1,Chimaltenango,2010
Traslado,FEMENINO,37,1,Guatemala,59,San Juan Sacatepequez,2013
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,35,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,38,1,Guatemala,52,San Jose Pinula,2016
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,MASCULINO,38,1,Guatemala,59,San Juan Sacatepequez,2012
Traslado,FEMENINO,33,4,Chimaltenango,3,San Martin Jilotepeque,2010
Traslado,MASCULINO,43,1,Guatemala,66,San Miguel Petapa,2019
Traslado,MASCULINO,35,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,41,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,35,1,Guatemala,57,Mixco,2012
Traslado,MASCULINO,40,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,34,1,Guatemala,64,Villa Nueva,2010
Traslado,FEMENINO,36,1,Guatemala,64,Villa Nueva,2012
Traslado,MASCULINO,36,19,Zacapa,3,Rio Hondo,2013
Traslado,MASCULINO,41,3,Sacatepequez,6,Santiago Sacatepequez,2011
Activo,MASCULINO,34,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,41,1,Guatemala,64,Villa Nueva,2016
Traslado,MASCULINO,40,3,Sacatepequez,2,Jocotenango,2015
Traslado,FEMENINO,39,1,Guatemala,1,Ciudad de Guatemala,2016
Traslado,FEMENINO,39,1,Guatemala,57,Mixco,2014
Traslado,MASCULINO,44,1,Guatemala,57,Mixco,2011
Traslado,MASCULINO,37,1,Guatemala,57,Mixco,2011
Activo,MASCULINO,40,1,Guatemala,64,Villa Nueva,2016
Traslado,MASCULINO,43,1,Guatemala,57,Mixco,2018
Activo,MASCULINO,37,1,Guatemala,65,Villa Canales,2013
Traslado,FEMENINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,37,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,FEMENINO,41,1,Guatemala,57,Mixco,2018
Traslado,FEMENINO,39,1,Guatemala,55,Chinautla,2010
Traslado,MASCULINO,40,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,43,3,Sacatepequez,1,Antigua Guatemala,2018
Activo,MASCULINO,37,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,43,5,Escuintla,11,Palin,2010
Traslado,MASCULINO,43,1,Guatemala,63,Amatitlan,2010
Traslado,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,36,3,Sacatepequez,2,Jocotenango,2013
Activo,FEMENINO,34,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,39,1,Guatemala,51,Santa Catarina Pinula,2010
Traslado,MASCULINO,36,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,36,4,Chimaltenango,7,Patzun,2010
Activo,FEMENINO,35,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,34,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,33,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,39,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,39,1,Guatemala,64,Villa Nueva,2011
Activo,MASCULINO,37,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,43,1,Guatemala,63,Amatitlan,2018
Traslado,FEMENINO,37,1,Guatemala,66,San Miguel Petapa,2010
Activo,FEMENINO,33,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,33,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,34,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,34,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,34,1,Guatemala,52,San Jose Pinula,2010
Traslado,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,38,3,Sacatepequez,8,San Lucas Sacatepequez,2012
Traslado,MASCULINO,36,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,37,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,FEMENINO,47,1,Guatemala,1,Ciudad de Guatemala,2019
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,39,1,Guatemala,1,Ciudad de Guatemala,2016
Traslado,FEMENINO,36,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,33,1,Guatemala,52,San Jose Pinula,2010
Activo,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2016
Traslado,MASCULINO,36,1,Guatemala,66,San Miguel Petapa,2010
Activo,MASCULINO,39,1,Guatemala,1,Ciudad de Guatemala,2015
Traslado,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,34,17,Peten,12,Poptun,2010
Activo,MASCULINO,34,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,32,16,Alta Verapaz,1,Coban,2010
Traslado,MASCULINO,39,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,33,1,Guatemala,65,Villa Canales,2010
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,37,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,44,1,Guatemala,64,Villa Nueva,2019
Traslado,FEMENINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,33,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,32,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,40,1,Guatemala,57,Mixco,2016
Traslado,MASCULINO,34,1,Guatemala,66,San Miguel Petapa,2012
Traslado,FEMENINO,32,1,Guatemala,55,Chinautla,2010
Activo,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2014
Activo,MASCULINO,34,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,32,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,38,1,Guatemala,57,Mixco,2016
Traslado,MASCULINO,38,3,Sacatepequez,2,Jocotenango,2014
Traslado,MASCULINO,42,6,Santa Rosa,2,Barberena,2016
Activo,MASCULINO,37,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,FEMENINO,37,1,Guatemala,64,Villa Nueva,2010
Traslado,FEMENINO,40,1,Guatemala,57,Mixco,2015
Traslado,MASCULINO,33,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,34,1,Guatemala,52,San Jose Pinula,2011
Traslado,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,34,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,33,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,33,1,Guatemala,63,Amatitlan,2010
Traslado,MASCULINO,31,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,35,6,Santa Rosa,8,Chiquimulilla,2014
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,MASCULINO,34,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2014
Activo,MASCULINO,37,1,Guatemala,62,Fraijanes,2013
Traslado,FEMENINO,40,1,Guatemala,65,Villa Canales,2018
Traslado,FEMENINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,FEMENINO,37,22,Jutiapa,1,Jutiapa,2014
Traslado,MASCULINO,35,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,40,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,39,1,Guatemala,57,Mixco,2018
Traslado,MASCULINO,33,16,Alta Verapaz,1,Coban,2010
Traslado,FEMENINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,37,1,Guatemala,57,Mixco,2014
Traslado,MASCULINO,36,1,Guatemala,64,Villa Nueva,2013
Activo,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,1,Guatemala,62,Fraijanes,2010
Traslado,MASCULINO,35,21,Jalapa,3,San Luis Jilotepeque,2010
Traslado,MASCULINO,34,4,Chimaltenango,1,Chimaltenango,2010
Activo,MASCULINO,40,1,Guatemala,55,Chinautla,2018
Activo,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2011
Activo,MASCULINO,34,1,Guatemala,57,Mixco,2011
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,41,1,Guatemala,1,Ciudad de Guatemala,2018
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,FEMENINO,37,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,35,1,Guatemala,58,San Pedro Sacatepequez,2010
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,38,1,Guatemala,59,San Juan Sacatepequez,2015
Traslado,MASCULINO,41,1,Guatemala,57,Mixco,2016
Traslado,MASCULINO,41,1,Guatemala,57,Mixco,2012
Traslado,FEMENINO,37,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,43,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,FEMENINO,43,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,43,1,Guatemala,1,Ciudad de Guatemala,2019
Traslado,MASCULINO,40,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,43,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2013
Activo,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,FEMENINO,35,5,Escuintla,1,Escuintla,2012
Activo,FEMENINO,37,6,Santa Rosa,10,Santa Maria Ixhuatan,2014
Traslado,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,33,1,Guatemala,55,Chinautla,2010
Traslado,FEMENINO,34,12,San Marcos,2,San Pedro Sacatepequez,2011
Traslado,MASCULINO,39,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,34,1,Guatemala,63,Amatitlan,2011
Traslado,MASCULINO,38,1,Guatemala,64,Villa Nueva,2010
Traslado,FEMENINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,34,16,Alta Verapaz,1,Coban,2011
Traslado,MASCULINO,35,1,Guatemala,63,Amatitlan,2010
Traslado,FEMENINO,48,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,37,1,Guatemala,64,Villa Nueva,2012
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,32,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,42,1,Guatemala,1,Ciudad de Guatemala,2014
Activo,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2015
Traslado,FEMENINO,34,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,48,1,Guatemala,64,Villa Nueva,2015
Traslado,MASCULINO,34,12,San Marcos,18,Ocos,2011
Traslado,MASCULINO,39,14,El Quiche,11,San Juan Cotzal,2016
Traslado,FEMENINO,40,1,Guatemala,57,Mixco,2017
Traslado,MASCULINO,38,1,Guatemala,64,Villa Nueva,2014
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,34,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,34,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,34,9,Quetzaltenango,1,Quetzaltenango,2011
Activo,MASCULINO,33,9,Quetzaltenango,1,Quetzaltenango,2010
Traslado,MASCULINO,32,12,San Marcos,2,San Pedro Sacatepequez,2011
Traslado,FEMENINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,36,1,Guatemala,57,Mixco,2011
Activo,MASCULINO,41,1,Guatemala,57,Mixco,2018
Traslado,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,35,1,Guatemala,64,Villa Nueva,2013
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,35,1,Guatemala,66,San Miguel Petapa,2012
Traslado,MASCULINO,30,16,Alta Verapaz,1,Coban,2010
Traslado,MASCULINO,31,19,Zacapa,1,Zacapa,2010
Activo,MASCULINO,40,1,Guatemala,58,San Pedro Sacatepequez,2016
Traslado,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2014
Activo,FEMENINO,34,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,37,1,Guatemala,1,Ciudad de Guatemala,2015
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,36,20,Chiquimula,1,Chiquimula,2014
Traslado,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,37,1,Guatemala,57,Mixco,2015
Activo,MASCULINO,31,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,36,3,Sacatepequez,6,Santiago Sacatepequez,2010
Traslado,MASCULINO,30,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2014
Traslado,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,35,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,31,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,33,5,Escuintla,11,Palin,2010
Activo,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,39,1,Guatemala,65,Villa Canales,2012
Traslado,MASCULINO,32,4,Chimaltenango,1,Chimaltenango,2010
Activo,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,1,Guatemala,66,San Miguel Petapa,2011
Traslado,FEMENINO,32,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,32,1,Guatemala,65,Villa Canales,2010
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,35,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,34,1,Guatemala,57,Mixco,2013
Activo,MASCULINO,32,1,Guatemala,59,San Juan Sacatepequez,2010
Traslado,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,39,1,Guatemala,66,San Miguel Petapa,2018
Traslado,FEMENINO,31,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,33,1,Guatemala,66,San Miguel Petapa,2011
Activo,MASCULINO,35,1,Guatemala,64,Villa Nueva,2011
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2014
Traslado,MASCULINO,44,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,3,Sacatepequez,2,Jocotenango,2010
Activo,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,41,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,33,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,31,1,Guatemala,65,Villa Canales,2010
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2015
Traslado,MASCULINO,45,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,MASCULINO,34,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,30,1,Guatemala,62,Fraijanes,2010
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,40,1,Guatemala,51,Santa Catarina Pinula,2018
Activo,MASCULINO,33,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,32,1,Guatemala,57,Mixco,2010
Traslado,FEMENINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,39,1,Guatemala,66,San Miguel Petapa,2017
Traslado,MASCULINO,41,1,Guatemala,64,Villa Nueva,2017
Activo,MASCULINO,35,1,Guatemala,66,San Miguel Petapa,2013
Activo,MASCULINO,32,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,33,1,Guatemala,57,Mixco,2011
Traslado,MASCULINO,35,9,Quetzaltenango,1,Quetzaltenango,2010
Activo,MASCULINO,39,1,Guatemala,1,Ciudad de Guatemala,2014
Traslado,MASCULINO,35,1,Guatemala,66,San Miguel Petapa,2012
Traslado,FEMENINO,41,1,Guatemala,57,Mixco,2013
Traslado,MASCULINO,34,1,Guatemala,65,Villa Canales,2011
Traslado,FEMENINO,37,1,Guatemala,65,Villa Canales,2014
Traslado,MASCULINO,33,3,Sacatepequez,1,Antigua Guatemala,2011
Traslado,FEMENINO,35,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,37,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,33,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,37,1,Guatemala,57,Mixco,2015
Activo,MASCULINO,31,3,Sacatepequez,8,San Lucas Sacatepequez,2010
Traslado,MASCULINO,42,19,Zacapa,7,Cabañas,2017
Traslado,FEMENINO,35,16,Alta Verapaz,1,Coban,2012
Traslado,MASCULINO,33,1,Guatemala,66,San Miguel Petapa,2010
Activo,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Activo,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,32,4,Chimaltenango,6,Tecpan Guatemala,2010
Activo,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,41,1,Guatemala,1,Ciudad de Guatemala,2017
Traslado,MASCULINO,33,1,Guatemala,55,Chinautla,2011
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,41,6,Santa Rosa,6,Oratorio,2019
Traslado,MASCULINO,37,1,Guatemala,57,Mixco,2015
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,33,1,Guatemala,65,Villa Canales,2010
Activo,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,30,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,32,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,32,8,Totonicapan,1,Totonicapan,2010
Traslado,MASCULINO,34,17,Peten,1,Flores,2010
Activo,FEMENINO,37,1,Guatemala,1,Ciudad de Guatemala,2016
Activo,MASCULINO,42,1,Guatemala,1,Ciudad de Guatemala,2018
Traslado,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2017
Activo,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2014
Activo,MASCULINO,39,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,33,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,32,1,Guatemala,52,San Jose Pinula,2010
Traslado,FEMENINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,41,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,40,1,Guatemala,1,Ciudad de Guatemala,2019
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,38,1,Guatemala,1,Ciudad de Guatemala,2014
Traslado,MASCULINO,42,1,Guatemala,1,Ciudad de Guatemala,2019
Traslado,FEMENINO,37,1,Guatemala,64,Villa Nueva,2016
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2013
Traslado,MASCULINO,31,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,31,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,33,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,38,1,Guatemala,64,Villa Nueva,2016
Activo,MASCULINO,39,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,41,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,41,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,34,1,Guatemala,64,Villa Nueva,2010
Traslado,FEMENINO,32,2,El Progreso,7,Sanarate,2011
Traslado,MASCULINO,39,1,Guatemala,1,Ciudad de Guatemala,2012
Activo,MASCULINO,33,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,41,4,Chimaltenango,1,Chimaltenango,2019
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,34,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,33,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,32,20,Chiquimula,1,Chiquimula,2010
Activo,FEMENINO,29,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,30,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,36,1,Guatemala,64,Villa Nueva,2015
Activo,MASCULINO,30,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,30,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,34,20,Chiquimula,1,Chiquimula,2013
Traslado,MASCULINO,30,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,FEMENINO,29,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,34,1,Guatemala,57,Mixco,2014
Traslado,MASCULINO,35,1,Guatemala,1,Ciudad de Guatemala,2014
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,32,1,Guatemala,57,Mixco,2010
Activo,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,31,1,Guatemala,1,Ciudad de Guatemala,2010
Activo,MASCULINO,31,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,36,1,Guatemala,60,San Raymundo,2010
Traslado,MASCULINO,33,1,Guatemala,66,San Miguel Petapa,2012
Activo,MASCULINO,29,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,36,1,Guatemala,1,Ciudad de Guatemala,2016
Traslado,FEMENINO,37,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,36,1,Guatemala,59,San Juan Sacatepequez,2010
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2011
Activo,MASCULINO,30,1,Guatemala,66,San Miguel Petapa,2010
Traslado,MASCULINO,29,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,36,6,Santa Rosa,1,Cuilapa,2010
Activo,MASCULINO,31,6,Santa Rosa,1,Cuilapa,2010
Activo,MASCULINO,31,1,Guatemala,52,San Jose Pinula,2010
Traslado,MASCULINO,33,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,36,1,Guatemala,56,San Pedro Ayampuc,2010
Traslado,MASCULINO,32,21,Jalapa,1,Jalapa,2010
Traslado,MASCULINO,34,1,Guatemala,1,Ciudad de Guatemala,2012
Traslado,MASCULINO,41,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,FEMENINO,32,1,Guatemala,57,Mixco,2010
Traslado,MASCULINO,29,1,Guatemala,1,Ciudad de Guatemala,2010
Traslado,MASCULINO,31,1,Guatemala,64,Villa Nueva,2010
Traslado,MASCULINO,32,1,Guatemala,1,Ciudad de Guatemala,2011
Traslado,MASCULINO,38,4,Chimaltenango,1,Chimaltenango,2010
Traslado,MASCULINO,33,3,Sacatepequez,8,San Lucas Sacatepequez,2011
Traslado,MASCULINO,32,1,Guatemala,57,Mixco,2012
Activo,MASCULINO,30,1,Guatemala,51,Santa Catarina Pinula,2011
Activo,MASCULINO,37,1,Guatemala,52,San Jose Pinula,2016
